"Kod::code";"Nazwa::name";"Waluta::currency_iso";"Kurs::currency_exchange";"Vat::vat_value";"Cena netto::price_netto";"Cena brutto::price_brutto";"Stara cena netto::old_price_netto";"Stara cena brutto::old_price_brutto";"Cena hurt A netto::wholesale_a_netto";"Cena hurt A brutto::wholesale_a_brutto";"Cena hurt B netto::wholesale_b_netto";"Cena hurt B brutto::wholesale_b_brutto";"Cena hurt C netto::wholesale_c_netto";"Cena hurt C brutto::wholesale_c_brutto";"Aktywny::active";"Opis::description";"Opis skrócony::short_description";"Opis do wyszukiwania::search_keywords";"Zdjęcia::product_images";"Waga::weight";"Ukryj cenę::hide_price";"Jednostka miary::uom";"Minimalna ilość::min_qty";"Maksymalna ilość::max_qty";"Wielokrotność ilości::step_qty";"Sprawdzaj stan magazynowy::is_stock_validated";"Zezwalaj na części dziesiętne w ilości::stock_in_decimals";"Zarządzaj magazynem z opcjami produktu::stock_managment";"Maksymalny rabat::max_discount";"Czas realizacji::execution_time";"Kod producenta::man_code";"Cena w punktach::points_value";"Zarobione punkty::points_earn";"Produkt tylko za punkty::points_only";"Priorytet::priority";"Ilość jednostki miary (jednostka)::bpum_default_id";"Ilość jednostki miary::bpum_default_value";"Prezentuje cenę dla (jednostka)::bpum_id";"Prezentuje cenę dla::bpum_value";"Polecane produkty::product_recommend";"Szerokość::width";"Wysokość::height";"Głębokość::depth";"Koszt dostawy::delivery_price";"Dostawy::deliveries";"Atrybuty - tytuł::attributes_label";"Dodatkowy opis::description2";"Akcesoria::product_accessories";"Dostepnosc::product_availability";"Ceneo::product_ceneo";"Magazyn::product_depository";"Google Shopping::google_shoppinig";"Kod MPN::mpn_code";"Grupa cenowa::group_price";"Pozycjonowanie_Tytuł::positioning_title";"Pozycjonowanie_Słowa_Kluczowe::positioning_keywords";"Pozycjonowanie_Opis::positioning_desc";"Nokaut::product_nokaut";"Okazje::product_okazje";"Opcje_produktu::product_options";"Radar::product_radar";"Skąpiec::product_skapiec";"Sklepy24::product_sklepy24";"Kategorie::product_categories";"Producent::product_producer"
"7132838";"2 AUTA CIĘŻAROWE 27 CM. ZE ŚWIATŁEM I DŹWIĘKIEM";"PLN";"";"23.00";"44.99";"55.34";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"2 AUTA CIĘŻAROWE 27 CM. ZE ŚWIATŁEM I DŹWIĘKIEM";"";"https://icom-poland.com/media/products/a2a340878b5e5c8be0db405a600fdb0d/images/7132838.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927132838087";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"4.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"7132939";"AUTO KONTENEROWIEC 56 CM. + 4 QUADY";"PLN";"";"23.00";"39.99";"49.19";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Auto kontenerowiec, dodatkowo 4 quady. Produkt nie potzrebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/09fcafe8505867ced0cb954d547f81e9/images/7132939.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927132939081";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"12.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"7133047";"LAWETA 58 CM.";"PLN";"";"23.00";"32.99";"40.58";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"LAWETA 58 CM.";"";"https://icom-poland.com/media/products/c4667dc580720e31e24f3b114b3994d7/images/7133047.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927133047082";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"15.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"BF121015";"WYWROTKA DŁUGA 40 CM. ZE ŚWIATŁEM I DŹWIĘKAMI";"PLN";"";"23.00";"37.99";"46.73";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"WYWROTKA DŁUGA 40 CM. ZE ŚWIATŁEM I DŹWIĘKAMI";"";"https://icom-poland.com/media/products/c99f631b96005681d17eb958dda5b318/images/BF121015.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806082034";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"12.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"BF121017";"AUTO KONTENER 40 CM. ZE ŚWIATŁEM I DŹWIĘKIEM ";"PLN";"";"23.00";"39.99";"49.19";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"AUTO KONTENER 40 CM. ZE ŚWIATŁEM I DŹWIĘKIEM";"";"https://icom-poland.com/media/products/f49aba6575f340f39799fb8c4c894c8e/images/BF121017.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806083659";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"12.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"AH041498";"AUTO ŚMIECIARKA 23 CM NA RADIO";"PLN";"";"23.00";"35.99";"44.27";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>AUTO ŚMIECIARKA 23 CM NA RADIO</p>";"";"https://icom-poland.com/media/products/21816f3355ae4fbd54b56b2839d7bc94/images/AH041498.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806083482";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"22.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  
OFERTA|PROMOCJE";"Icom Poland"
"7123830";"AUTO DŹWIG 27 CM. Z SYGN ŚWIETLNYM ZE ŚWIAT I DŹW.";"PLN";"";"23.00";"30.99";"38.12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"AUTO DŹWIG 27 CM. Z SYGN ŚWIETLNYM ZE ŚWIAT I DŹW.";"";"https://icom-poland.com/media/products/b9d74ae3b50a77ec4467556f5ef91326/images/7123830.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927123830083";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"34.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"7132837";"2 AUTA CIĘŻAROWE 27 CM. ZE ŚWIATŁEM I DŹWIĘKIEM";"PLN";"";"23.00";"44.99";"55.34";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"2 AUTA CIĘŻAROWE 27 CM. ZE ŚWIATŁEM I DŹWIĘKIEM";"";"https://icom-poland.com/media/products/46e392804047a4e83d4cbde76ae7d7f9/images/7132837.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927132837080";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"32.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"7120667";"WYWROTKA + KOPARKA 40 CM. ŚWIATŁĄ I DŹWIĘKI";"PLN";"";"23.00";"48.99";"60.26";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"WYWROTKA + KOPARKA 40 CM. ŚWIATŁĄ I DŹWIĘKI";"";"https://icom-poland.com/media/products/b95c8daf3e72852765b3a34e3e825ea1/images/7120667.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927120667088";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"32.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"BF116459";"CYSTERNA 27 CM. ZE ŚWIATŁEM I DŹWIĘKAMI";"PLN";"";"23.00";"22.49";"27.66";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"CYSTERNA 27 CM. ZE ŚWIATŁEM I DŹWIĘKAMI";"";"https://icom-poland.com/media/products/88fce9c6f0000c8b7088154c7d6489de/images/BF116459.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601607214665";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"42.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"AH041495";"AUTO KONTENER 23 CM NA RADIO";"PLN";"";"23.00";"35.99";"44.27";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>AUTO KONTENER 23 CM NA RADIO</p>";"";"https://icom-poland.com/media/products/bedfa51c926b2f829cd3824e3dfaf649/images/AH041495.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806083451";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"43.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  
OFERTA|PROMOCJE";"Icom Poland"
"AH041499";"AUTO CYSTERNA 23 CM NA RADIO";"PLN";"";"23.00";"35.99";"44.27";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>AUTO CYSTERNA 23 CM NA RADIO</p>";"";"https://icom-poland.com/media/products/eb904706e9f962812fddc26a1ba8e59a/images/AH041499.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806083499";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"41.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  
OFERTA|PROMOCJE";"Icom Poland"
"7123833";"AUTO ŚMIECIARKA 24 CM. Z SYGN ŚWIETLNYM I DŹWIĘKIE";"PLN";"";"23.00";"30.99";"38.12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"AUTO ŚMIECIARKA 24 CM. Z SYGN ŚWIETLNYM I DŹWIĘKIE";"";"https://icom-poland.com/media/products/6d907734e595a19272ba93437b08124d/images/7123833.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927123833084";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"39.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"7132941";"AUTO LAWETA 44 CM.";"PLN";"";"23.00";"30.99";"38.12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"AUTO LAWETA 44 CM.";"";"https://icom-poland.com/media/products/96238c2db4485df5a6bf675c45a1315e/images/7132941.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927132941084";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"49.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"BF121009";"KONTENEROWIEC Z DŹWIĘKIEM I ŚWIATŁEM 37 CM.";"PLN";"";"23.00";"25.99";"31.97";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"KONTENEROWIEC Z DŹWIĘKIEM I ŚWIATŁEM 37 CM.";"";"https://icom-poland.com/media/products/284a6c3f15e647799d0d0a41cd84b938/images/BF121009.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806081648";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"47.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"7123832";"AUTO KONTENEROWIEC 23 CM.SYGNAL ŚWIETL ZE ŚWIAT I ";"PLN";"";"23.00";"30.99";"38.12";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"AUTO KONTENEROWIEC 23 CM.SYGNAL ŚWIETL ZE ŚWIAT I";"";"https://icom-poland.com/media/products/193b3ce2cc7b72a19eb67280f9a9a3e5/images/7123832.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927123832087";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"51.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"7120671";"CYSTERNA 30 CM. ZE ŚWIATŁEM I DŹWIĘKAMI";"PLN";"";"23.00";"28.99";"35.66";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"CYSTERNA 30 CM. ZE ŚWIATŁEM I DŹWIĘKAMI";"";"https://icom-poland.com/media/products/063e3a28292002c14e288dbc1fcd0072/images/7120671.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927120671085";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"71.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"BF108994";"Laweta 50cm z napędem + 4 autka";"PLN";"";"23.00";"32.99";"40.58";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Laweta z napędem. Dodatkowe akcesoria: 4 autka. Skala modelu 1:24. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyzej 3 roku życia. 
";"";"https://icom-poland.com/media/products/93ff4ff5449624908f4c25959d87598d/images/BF108994.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601510235238";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"59.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"BF121011";"CYSTERNA Z DŹWIĘKIEM I ŚWIATŁEM 37 CM.";"PLN";"";"23.00";"25.99";"31.97";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"CYSTERNA Z DŹWIĘKIEM I ŚWIATŁEM 37 CM.";"";"https://icom-poland.com/media/products/62856e83aab2c468c479ae4ce13109c3/images/BF121011.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806081655";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"76.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"7142850";"AUTO TRANSPORTOWE 1:50 ZE ŚWIATŁEM I DŹWIĘKIEM";"PLN";"";"23.00";"25.99";"31.97";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Auto transportowe z funkcją światła i dzwięku. Skala modelu 1:50. Produkt zawiera baterie 3 x AG13. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/c509c772570be5ce03d2318866477628/images/7142850.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927142850086";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"91.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"BF108995";"Laweta 50cm z napędem + 4 quady";"PLN";"";"23.00";"34.99";"43.04";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Laweta z napędem. Dodatkowe akcesoria: 4 quady. Skala modelu 1:24. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/c621a224eefdda789448f098c9006226/images/BF108995.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601510235245";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"88.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"7142849";"KONTENEROWIEC 1:50 ZE ŚWIATŁEM I DŹWIĘKIEM";"PLN";"";"23.00";"25.99";"31.97";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Kontenerowiec z funkcją światłą i dzwięku. Skala modelu 1:50. Produkt zawiera baterie 3 x AG13. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/23487f3f4c0388881526a683656651ea/images/7142849.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927142849080";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"87.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  ";"Icom Poland"
"BF121013";"LAWETA 40 CM. ZE ŚWIATŁEM I DŹWIĘKIEM + HELIKOPTER";"PLN";"";"23.00";"39.99";"49.19";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>Laweta z funkcją światłą i dzwięku. Dodatkowe akcesoria: helikopter. Skala modelu 1:16. Produkt zawiera baterie 3 x AG13. Zabawka przeznaczona dla dzieci powyżej 3 roku życia.</p>";"";"https://icom-poland.com/media/products/0364e3b16fd10528dd426ea15d6ec4d1/images/BF121013.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806081235";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"94.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Auta ciężarowe i lawety  
OFERTA|PROMOCJE";"Icom Poland"
"AH025475";"QUAD 23 CM Z LUDZIKIEM NA RADIO";"PLN";"";"23.00";"37.99";"46.73";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"QUAD 23 CM Z LUDZIKIEM NA RADIO";"";"https://icom-poland.com/media/products/78428a615f2f9d80e20bef17122aa5e2/images/AH025475.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601510233036";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"1.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Motory, quady  ";"Icom Poland"
"BG025201";"MOTOR 33 CM. ZE ŚWIATŁEM I DŹWIĘKIEM";"PLN";"";"23.00";"44.99";"55.34";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"MOTOR 33 CM. ZE ŚWIATŁEM I DŹWIĘKIEM";"";"https://icom-poland.com/media/products/24e5a6684fd08480a9d93f495a44c4f9/images/BG025201.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806083420";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Motory, quady  ";"Icom Poland"
"7138947";"QUAD 23 CM. NA RADIO";"PLN";"";"23.00";"51.99";"63.95";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"QUAD 23 CM. NA RADIO";"";"https://icom-poland.com/media/products/a9c045bc7f8574d933ade0ae3314a9e7/images/7138947.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927138947080";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"5.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Motory, quady  ";"Icom Poland"
"AH025860";"QUAD Z PRZYCZEPĄ 31 CM. NA RADIO ";"PLN";"";"23.00";"67.99";"83.63";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"QUAD Z PRZYCZEPĄ 31 CM. NA RADIO";"";"https://icom-poland.com/media/products/fa0f5d502a18936ce050c7d21a41483c/images/AH025860.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601607211756";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"7.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Motory, quady  ";"Icom Poland"
"7124694";"QUAD NA RADIO Z LUDZIKIEM 33 CM.";"PLN";"";"23.00";"169.99";"209.09";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"QUAD NA RADIO Z LUDZIKIEM 33 CM.";"";"https://icom-poland.com/media/products/47fdbaa4efbf2649d937d153eef28afe/images/7124694.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927124694080";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"15.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Motory, quady  ";"Icom Poland"
"7138931";"MOTOKROS 33 CM.";"PLN";"";"23.00";"23.99";"29.51";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Motorkros 33 cm. Produkt nie potrzebuje baterii. Zabawka przeznaczona dla dzieci powyżej 3 roku życia. 
";"";"https://icom-poland.com/media/products/27f75ece1aa03684fb9f1030b3430b70/images/7138931.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927138931089";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Motory, quady  ";"Icom Poland"
"7124684";"QUAD WOJSKOWY 34 CM. Z ŻOŁNIERZEM";"PLN";"";"23.00";"139.99";"172.19";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"QUAD WOJSKOWY 34 CM. Z ŻOŁNIERZEM";"";"https://icom-poland.com/media/products/3eec63090d98096a5ec5a51898f3c681/images/7124684.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927124684081";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"33.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Motory, quady  ";"Icom Poland"
"BA056568";"MOTOCYKL 15 CM. ZE ŚWIATŁEM I DŹWIĘKIEM";"PLN";"";"23.00";"7.99";"9.83";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"MOTOCYKL 15 CM. ZE ŚWIATŁEM I DŹWIĘKIEM";"";"https://icom-poland.com/media/products/41f2b3528ebde5ad425a83ca2b4a9728/images/BA056568.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"8601806082232";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"52.00";"0";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|TOYS 4 ALL|AUTA I INNE POJAZDY  |Motory, quady  ";"Icom Poland"
